name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,create_ribbon_mesh,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,mesh_file_index,mesh_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
na_107,330.7440,40.9850,330.7580,41.1260,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4193550.0178,-2349077.7633,4176161.3201,4185143.6946,-2343025.5168,4187977.4528,15702.9177,4.2936,330.7510,41.0555,330.7510,41.0555,4189350.0189,-2346053.4084,4182072.6064,4189350.0189,-2346053.4084,0.0000,330.7510,41.0555,18,88,-4.7359,0.0000,-0.1387,,,
na_108,330.7580,41.1260,330.7710,41.2150,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4185143.6946,-2343025.5168,4187977.4528,4179993.0848,-2338896.4739,4195422.8103,9944.1136,6.2941,330.7645,41.1705,330.7645,41.1705,4182569.6561,-2340961.7025,4191701.4256,4182569.6561,-2340961.7025,0.0000,330.7645,41.1705,18,88,-4.7374,0.0000,0.0474,,,
na_109,330.6780,41.2470,330.7710,41.2150,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4174147.5718,-2344530.3169,4198097.3194,4179993.0848,-2338896.4739,4195422.8103,8568.9057,114.4723,330.7245,41.2310,330.7245,41.2310,4177071.2638,-2341713.9239,4196761.0150,4177071.2638,-2341713.9239,0.0000,330.7245,41.2310,18,88,-1.5330,0.0000,-4.4758,,,
na_11,313.8160,18.9320,313.9070,19.3770,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4169987.4859,-4345992.7014,2065890.4299,4165631.7072,-4327673.4645,2112606.5241,50180.3251,10.9826,313.8615,19.1545,313.8614,19.1545,4167842.1546,-4336866.9058,2089265.1045,4167842.1546,-4336866.9058,0.0000,313.8614,19.1545,18,88,-3.0103,0.0000,-3.5739,,,
na_110,330.6780,41.2470,330.7080,41.3850,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4174147.5718,-2344530.3169,4198097.3194,4166544.0057,-2337390.5438,4209616.1293,15530.7724,9.2981,330.6930,41.3160,330.6930,41.3160,4170348.8691,-2340962.1537,4203859.8890,4170348.8691,-2340962.1537,0.0000,330.6930,41.3160,18,88,-4.7140,0.0000,0.3245,,,
na_111,330.7080,41.3850,330.7550,41.5200,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4166544.0057,-2337390.5438,4209616.1293,4159793.9867,-2329119.7280,4220860.9007,15499.2451,14.6620,330.7315,41.4525,330.7315,41.4525,4163172.0596,-2333256.8440,4215241.6732,4163172.0596,-2333256.8440,0.0000,330.7315,41.4525,18,88,-4.6621,0.0000,0.7876,,,
na_112,330.7550,41.5200,330.7940,41.6830,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4159793.9867,-2329119.7280,4220860.9007,4150880.2566,-2320419.0474,4234406.6883,18393.3163,10.1683,330.7745,41.6015,330.7745,41.6015,4155341.4261,-2324771.7871,4227638.2571,4155341.4261,-2324771.7871,0.0000,330.7745,41.6015,18,88,-4.7107,0.0000,0.4458,,,
na_113,330.7940,41.6830,330.8000,41.8000,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4150880.2566,-2320419.0474,4234406.6883,4143566.5886,-2315761.0927,4244108.6165,13004.5686,2.1975,330.7970,41.7415,330.7970,41.7415,4147225.5686,-2318091.2686,4239259.8901,4147225.5686,-2318091.2686,0.0000,330.7970,41.7415,18,88,-4.7291,0.0000,-0.1869,,,
na_114,330.8000,41.8000,330.8380,41.9100,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4143566.5886,-2315761.0927,4244108.6165,4137978.6190,-2309037.7930,4253213.9472,12618.6533,14.4686,330.8190,41.8550,330.8190,41.8550,4140774.6229,-2312400.5647,4248663.3913,4140774.6229,-2312400.5647,0.0000,330.8190,41.8550,18,88,-4.6587,0.0000,0.8425,,,
na_115,330.7390,41.9290,330.8380,41.9100,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4132752.0329,-2315494.7320,4254785.0994,4137978.6190,-2309037.7930,4253213.9472,8479.3680,104.3783,330.7885,41.9195,330.7885,41.9195,4135366.2331,-2312266.7723,4254000.4647,4135366.2331,-2312266.7723,0.0000,330.7885,41.9195,18,88,-0.8473,0.0000,-4.6526,,,
na_116,330.7390,41.9290,330.7580,42.0830,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4132752.0329,-2315494.7320,4254785.0994,4123526.0534,-2308529.2805,4267502.4206,17177.5707,5.2512,330.7485,42.0060,330.7485,42.0060,4128142.7704,-2312014.0897,4261147.6832,4128142.7704,-2312014.0897,0.0000,330.7485,42.0060,18,88,-4.7211,0.0000,0.1163,,,
na_117,330.7550,42.1750,330.7580,42.0830,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4117420.9280,-2305394.5322,4275085.0769,4123526.0534,-2308529.2805,4267502.4206,10221.9827,178.6085,330.7565,42.1290,330.7565,42.1290,4120474.8072,-2306962.6438,4271295.1414,4120474.8072,-2306962.6438,0.0000,330.7565,42.1290,18,88,-4.7045,0.0000,-0.4083,,,
na_118,330.7550,42.1750,330.7770,42.2370,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4117420.9280,-2305394.5322,4275085.0769,4114266.1146,-2301553.5355,4280188.9121,7122.4122,14.7713,330.7660,42.2060,330.7660,42.2060,4115844.1605,-2303474.3897,4277637.6709,4115844.1605,-2303474.3897,0.0000,330.7660,42.2060,18,88,-4.6299,0.0000,0.9311,,,
na_119,330.7770,42.2370,330.7830,42.2880,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4114266.1146,-2301553.5355,4280188.9121,4111180.3101,-2299262.0967,4284383.4714,5686.5875,4.9923,330.7800,42.2625,330.7800,42.2625,4112723.6192,-2300408.0433,4282286.6237,4112723.6192,-2300408.0433,0.0000,330.7800,42.2625,18,88,-4.7218,0.0000,0.1410,,,
na_12,313.9070,19.3770,313.9980,19.8230,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4165631.7072,-4327673.4645,2112606.5241,4160950.4152,-4309091.2937,2159299.7306,50286.4211,10.9286,313.9525,19.6000,313.9524,19.6000,4163323.7159,-4318416.1937,2135970.1954,4163323.7159,-4318416.1937,0.0000,313.9524,19.6000,18,88,-3.0050,0.0000,-3.4938,,,
na_120,330.5650,42.2910,330.7830,42.2880,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4102206.9224,-2314777.4612,4284630.1045,4111180.3101,-2299262.0967,4284383.4714,17982.4517,90.9885,330.6740,42.2895,330.6740,42.2896,4106697.6716,-2307022.0580,4284511.0479,4106697.6716,-2307022.0580,0.0000,330.6740,42.2896,18,88,0.1784,0.0000,-4.7057,,,
na_121,330.5650,42.2910,330.6080,42.4130,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4102206.9224,-2314777.4612,4284630.1045,4095984.7463,-2307215.3630,4294649.8912,14007.2338,14.6366,330.5865,42.3520,330.5865,42.3520,4099098.2965,-2310997.7930,4289642.6213,4099098.2965,-2310997.7930,0.0000,330.5865,42.3520,18,88,-4.5994,0.0000,0.9499,,,
na_122,330.6080,42.4130,330.6300,42.5270,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4095984.7463,-2307215.3630,4294649.8912,4089415.5654,-2301447.0327,4303995.0454,12791.9875,8.1235,330.6190,42.4700,330.6190,42.4700,4092702.2049,-2304332.3481,4299324.6624,4092702.2049,-2304332.3481,0.0000,330.6190,42.4700,18,88,-4.6789,0.0000,0.4426,,,
na_123,330.6300,42.5270,330.6610,42.6130,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4089415.5654,-2301447.0327,4303995.0454,4085023.9539,-2296066.1660,4311033.6253,9886.5243,14.9086,330.6455,42.5700,330.6455,42.5700,4087220.9825,-2298757.2835,4307515.6475,4087220.9825,-2298757.2835,0.0000,330.6455,42.5700,18,88,-4.5929,0.0000,1.0098,,,
na_124,330.6610,42.6130,330.6820,42.6740,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4085023.9539,-2296066.1660,4311033.6253,4081861.0466,-2292320.0741,4316020.2196,6991.6667,14.2531,330.6715,42.6435,330.6715,42.6435,4083443.1112,-2294193.4615,4313527.5796,4083443.1112,-2294193.4615,0.0000,330.6715,42.6435,18,88,-4.6045,0.0000,0.9699,,,
na_125,330.6790,42.7150,330.6820,42.6740,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4079047.1568,-2291020.7752,4319369.1162,4081861.0466,-2292320.0741,4316020.2196,4561.1878,176.9095,330.6805,42.6945,330.6805,42.6945,4080454.3611,-2291670.5705,4317694.9481,4080454.3611,-2291670.5705,0.0000,330.6805,42.6945,18,88,-4.6860,0.0000,-0.4380,,,
na_126,330.6280,42.7240,330.6790,42.7150,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4076414.9441,-2294317.8899,4320103.9438,4079047.1568,-2291020.7752,4319369.1162,4295.4289,103.4421,330.6535,42.7195,330.6535,42.7195,4077731.2800,-2292669.4622,4319736.7752,4077731.2800,-2292669.4622,0.0000,330.6535,42.7195,18,88,-0.9187,0.0000,-4.6119,,,
na_127,330.6280,42.7240,330.6510,42.8380,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4076414.9441,-2294317.8899,4320103.9438,4069835.1859,-2288463.8449,4329402.5283,12803.1762,8.4454,330.6395,42.7810,330.6395,42.7810,4073127.1075,-2291392.0128,4324755.4465,4073127.1075,-2291392.0128,0.0000,330.6395,42.7810,18,88,-4.6708,0.0000,0.5254,,,
na_128,330.6510,42.8380,330.6730,42.9520,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4069835.1859,-2288463.8449,4329402.5283,4063195.4310,-2282677.3162,4338683.9734,12791.1888,8.0683,330.6620,42.8950,330.6620,42.8950,4066517.3435,-2285571.7209,4334045.4618,4066517.3435,-2285571.7209,0.0000,330.6620,42.8950,18,88,-4.6743,0.0000,0.5148,,,
na_129,330.6730,42.9520,330.6830,43.0280,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4063195.4310,-2282677.3162,4338683.9734,4058572.2331,-2279148.2047,4344862.0636,8482.3297,5.5139,330.6780,42.9900,330.6780,42.9900,4060884.7255,-2280913.2612,4341773.9926,4060884.7255,-2280913.2612,0.0000,330.6780,42.9900,18,88,-4.6932,0.0000,0.3228,,,
na_13,313.9980,19.8230,314.0600,19.8020,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4160950.4152,-4309091.2937,2159299.7306,4166160.9495,-4305154.6281,2157104.0847,6899.2324,109.6810,314.0290,19.8125,314.0290,19.8125,4163556.2902,-4307123.5915,2158202.2258,4163556.2902,-4307123.5915,0.0000,314.0290,19.8125,88,18,-2.9556,0.0000,3.4996,,,
na_130,330.6830,43.0280,330.6890,43.0770,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4058572.2331,-2279148.2047,4344862.0636,4055569.3345,-2276903.2891,4348841.2533,5465.4983,5.1293,330.6860,43.0525,330.6860,43.0525,4057071.1543,-2278025.9546,4346852.0633,4057071.1543,-2278025.9546,0.0000,330.6860,43.0525,18,88,-4.6953,0.0000,0.3025,,,
na_131,330.6890,43.0770,330.8260,43.0800,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4055569.3345,-2276903.2891,4348841.2533,4060803.2171,-2267088.5123,4349084.7739,11161.8565,88.2422,330.7575,43.0785,330.7575,43.0785,4058187.8199,-2271996.7646,4348964.6793,4058187.8199,-2271996.7646,0.0000,330.7575,43.0785,18,88,-0.2622,0.0000,4.7073,,,
na_132,330.8260,43.0800,330.9090,43.2080,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4060803.2171,-2267088.5123,4349084.7739,4055582.7096,-2256474.0468,4359463.8687,15741.8346,25.3710,330.8675,43.1440,330.8675,43.1440,4058196.0423,-2261782.9812,4354277.6771,4058196.0423,-2261782.9812,0.0000,330.8675,43.1440,18,88,-4.3198,0.0000,1.9249,,,
na_133,330.9090,43.2080,330.9920,43.3890,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4055582.7096,-2256474.0468,4359463.8687,4046782.8926,-2243907.0939,4374103.4094,21206.7462,18.4888,330.9505,43.2985,330.9504,43.2985,4051188.3766,-2250193.6469,4366789.7534,4051188.3766,-2250193.6469,0.0000,330.9504,43.2985,18,88,-4.5222,0.0000,1.4196,,,
na_134,330.9920,43.3890,331.0660,43.4930,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4046782.8926,-2243907.0939,4374103.4094,4042722.3750,-2234833.7384,4382495.3419,13015.2140,27.3800,331.0290,43.4410,331.0290,43.4410,4044754.7313,-2239371.5671,4378301.6810,4044754.7313,-2239371.5671,0.0000,331.0290,43.4410,18,88,-4.2477,0.0000,2.1259,,,
na_135,331.0660,43.4930,331.1160,43.6280,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4042722.3750,-2234833.7384,4382495.3419,4035618.4269,-2226310.9033,4393367.1752,15533.5040,15.0570,331.0910,43.5605,331.0910,43.5605,4039173.3822,-2230573.9581,4387934.5559,4039173.3822,-2230573.9581,0.0000,331.0910,43.5605,18,88,-4.6067,0.0000,1.1905,,,
na_136,331.1160,43.6280,331.1600,43.6980,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4035618.4269,-2226310.9033,4393367.1752,4032622.1299,-2220620.3550,4398994.8236,8548.8709,24.5130,331.1380,43.6630,331.1380,43.6630,4034121.1807,-2223466.1223,4396181.9985,4034121.1807,-2223466.1223,0.0000,331.1380,43.6630,18,88,-4.3475,0.0000,1.9486,,,
na_137,331.1600,43.6980,331.2040,43.7680,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4032622.1299,-2220620.3550,4398994.8236,4029613.4538,-2214932.4133,4404615.9060,8547.2457,24.4876,331.1820,43.7330,331.1820,43.7330,4031118.6931,-2217776.8759,4401806.3647,4031118.6931,-2217776.8759,0.0000,331.1820,43.7330,18,88,-4.3494,0.0000,1.9586,,,
na_138,331.2040,43.7680,331.4100,43.8230,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4029613.4538,-2214932.4133,4404615.9060,4033836.4746,-2198405.8081,4409027.8589,17669.4870,69.6952,331.3070,43.7955,331.3070,43.7955,4031728.8138,-2206671.2025,4406826.1184,4031728.8138,-2206671.2025,0.0000,331.3070,43.7955,18,88,-1.6761,0.0000,4.4837,,,
na_139,331.4100,43.8230,331.4870,43.8450,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4033836.4746,-2198405.8081,4409027.8589,4035299.3729,-2192174.4346,4410791.5028,6658.0170,68.4342,331.4485,43.8340,331.4485,43.8340,4034568.4707,-2195290.4167,4409910.2828,4034568.4707,-2195290.4167,0.0000,331.4485,43.8340,18,88,-1.7823,0.0000,4.4629,,,
na_14,314.0600,19.8020,314.2260,20.6180,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4166160.9495,-4305154.6281,2157104.0847,4156765.7324,-4270616.8924,2242204.5995,91987.5164,10.8421,314.1430,20.2100,314.1428,20.2100,4161572.5379,-4287998.0823,2199713.1449,4161572.5379,-4287998.0823,0.0000,314.1428,20.2100,18,88,-3.0072,0.0000,-3.3835,,,
na_140,331.4870,43.8450,331.5190,43.9310,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4035299.3729,-2192174.4346,4410791.5028,4030699.2630,-2186760.7795,4417679.5047,9895.4085,15.0507,331.5030,43.8880,331.5030,43.8880,4033000.5256,-2189468.2590,4414236.8496,4033000.5256,-2189468.2590,0.0000,331.5030,43.8880,18,88,-4.6504,0.0000,1.2398,,,
na_141,331.5170,44.0230,331.5190,43.9310,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4024382.8584,-2183515.7916,4425037.0460,4030699.2630,-2186760.7795,4417679.5047,10223.5445,179.0999,331.5180,43.9770,331.5180,43.9770,4027542.3463,-2185138.9833,4421359.7155,4027542.3463,-2185138.9833,0.0000,331.5180,43.9770,18,88,-4.8143,0.0000,-0.0703,,,
na_142,331.5170,44.0230,331.5450,44.0960,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4024382.8584,-2183515.7916,4425037.0460,4020489.3873,-2178860.7968,4430866.9779,8415.8335,15.4514,331.5310,44.0595,331.5310,44.0595,4022436.9941,-2181188.7639,4427952.9883,4022436.9941,-2181188.7639,0.0000,331.5310,44.0595,18,88,-4.6372,0.0000,1.3023,,,
na_143,331.5450,44.0960,331.5640,44.1450,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4020489.3873,-2178860.7968,4430866.9779,4017878.0901,-2175722.2462,4434776.1862,5653.0308,15.5999,331.5545,44.1205,331.5545,44.1205,4019184.1315,-2177291.7330,4432822.0230,4019184.1315,-2177291.7330,0.0000,331.5545,44.1205,18,88,-4.6342,0.0000,1.3247,,,
na_144,331.5640,44.1450,331.5650,44.1980,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4017878.0901,-2175722.2462,4434776.1862,4014306.9753,-2173697.8440,4439000.8619,5889.6693,0.7777,331.5645,44.1715,331.5645,44.1715,4016092.9582,-2174710.2754,4436889.0036,4016092.9582,-2174710.2754,0.0000,331.5645,44.1715,18,88,-4.8200,0.0000,0.1040,,,
na_145,331.5650,44.1980,331.6330,44.1840,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4014306.9753,-2173697.8440,4439000.8619,4017838.2342,-2169447.3115,4437885.2789,5654.6822,105.9445,331.5990,44.1910,331.5990,44.1910,4016072.9962,-2171572.7907,4438443.5070,4016072.9962,-2171572.7907,0.0000,331.5990,44.1910,88,18,1.3642,0.0000,4.6289,,,
na_146,331.6330,44.1840,331.6800,44.3070,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4017838.2342,-2169447.3115,4437885.2789,4011220.4575,-2161626.1512,4447677.4034,14173.6035,15.3426,331.6565,44.2455,331.6565,44.2455,4014531.8117,-2165538.0539,4442784.1194,4014531.8117,-2165538.0539,0.0000,331.6565,44.2455,18,88,-4.6486,0.0000,1.3240,,,
na_147,331.6800,44.3070,331.7180,44.4050,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4011220.4575,-2161626.1512,4447677.4034,4005948.0703,-2155357.6995,4455464.5894,11303.2443,15.5335,331.6990,44.3560,331.6990,44.3560,4008585.8297,-2158492.7636,4451572.7666,4008585.8297,-2158492.7636,0.0000,331.6990,44.3560,18,88,-4.6448,0.0000,1.3582,,,
na_148,331.7180,44.4050,331.7430,44.5180,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4005948.0703,-2155357.6995,4455464.5894,3999140.3289,-2149445.3001,4464427.5101,12713.3416,8.9946,331.7305,44.4615,331.7305,44.4615,4002546.1763,-2152402.5591,4459948.2947,4002546.1763,-2152402.5591,0.0000,331.7305,44.4615,18,88,-4.7706,0.0000,0.8385,,,
na_149,331.7430,44.5180,331.7850,44.6280,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,3999140.3289,-2149445.3001,4464427.5101,3993154.8449,-2142456.9961,4473135.7978,12670.6436,15.2507,331.7640,44.5730,331.7640,44.5730,3996149.5481,-2145952.1952,4468783.8868,3996149.5481,-2145952.1952,0.0000,331.7640,44.5730,18,88,-4.6503,0.0000,1.3725,,,
na_15,314.2260,20.6180,314.4430,20.5960,90.0000,0,0,0,0,0,0,0,0,0,0.0000,0,0,0,0,0,1,0,0,1,0,0,1.0000,0,0,0,0,0,0,-1,0,0,0,0,0.0000,0.0000,0,0.0000,0.0000,0,0,0,4156765.7324,-4270616.8924,2242204.5995,4173512.7892,-4255457.4696,2239916.1109,22750.8575,96.1076,314.3345,20.6070,314.3345,20.6070,4165145.8716,-4263043.9540,2241063.9385,4165145.8716,-4263043.9540,0.0000,314.3345,20.6070,88,18,-3.5459,0.0000,2.7391,,,
