name,lon1,lat1,lon2,lat2,dip,res,other3,other6,rake,rakeSig,rakeTog,other7,other8,other9,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,ss_rate_bound_flag,ss_rate_bound_min,ss_rate_bound_max,ds_rate_bound_flag,ds_rate_bound_min,ds_rate_bound_max,ts_rate_bound_flag,ts_rate_bound_min,ts_rate_bound_max,x1,y1,z1,x2,y2,z2,length,azimuth,mid_lon_plate_carree,mid_lat_plate_carree,mid_lon,mid_lat,mid_x,mid_y,mid_z,centroid_x,centroid_y,centroid_z,centroid_lon,centroid_lat,west_labels,east_labels,model_strike_slip_rate,model_dip_slip_rate,model_tensile_slip_rate,model_strike_slip_rate_uncertainty,model_dip_slip_rate_uncertainty,model_tensile_slip_rate_uncertainty
ok_eu_2baa                  ,141.4390,56.2810,142.0070,59.9250,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-2763939.0121,2203344.9216,5296249.9710,-2514733.3668,1964230.3115,5510196.6243,407241.5354,4.4768,141.7230,58.1030,141.7085,58.1036,-2640661.8070,2084832.1759,5405990.3330,-2640661.8070,2084832.1759,7.5000,141.7085,58.1036,4,7,-1.0883,0.0000,-4.5868,0.0000,0.0000,0.0000
ok_eu_2bab                  ,142.0070,59.9250,146.8520,61.8500,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-2514733.3668,1964230.3115,5510196.6243,-2515167.4824,1642621.2375,5614274.6163,339290.0705,48.7092,144.4295,60.8875,144.3565,60.9094,-2515832.3183,1804050.4316,5564201.7620,-2515832.3183,1804050.4316,7.5000,144.3565,60.9094,4,7,-3.0911,0.0000,-0.7393,0.0000,0.0000,0.0000
ok_eu_2bb                   ,144.8800,65.1610,146.8520,61.8500,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-2515167.4824,1642621.2375,5614274.6163,-2187826.7727,1538771.6081,5778403.5349,381867.7613,164.2151,145.8660,63.5055,145.9231,63.5091,-2352529.7701,1591399.5283,5698894.8651,-2352529.7701,1591399.5283,7.5000,145.9231,63.5091,4,7,-1.5604,0.0000,-1.5782,0.0000,0.0000,0.0000
okhostk1                    ,162.6460,56.3870,164.0250,55.2350,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3364440.5478,1051386.0833,5302780.2675,-3490577.9974,999259.0587,5230841.0451,154674.2370,145.4447,163.3355,55.8110,163.3457,55.8130,-3427757.6915,1025398.2962,5267199.1613,-3427757.6915,1025398.2962,7.5000,163.3457,55.8130,7,2,3.1485,0.0000,0.3799,0.0000,0.0000,0.0000
okin-yang                   ,129.1070,31.3590,129.3370,31.8610,90.0000,100,0,0,0,0,0,0,0,0,15.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3429695.3868,4219185.9243,3313609.9878,-3428069.5014,4182768.6276,3361121.4739,59787.5592,21.3499,129.2220,31.6100,129.2217,31.6101,-3428920.2753,4201023.4001,3337403.1220,-3428920.2753,4201023.4001,0.0000,129.2217,31.6101,12,13,-9.1436,0.0000,-1.8717,0.0000,0.0000,0.0000
okinawa_connaaa             ,127.3250,27.6430,128.5310,28.3660,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3420117.8965,4485485.0272,2954245.9454,-3490265.2812,4382995.1174,3025186.5281,143142.3802,55.6806,127.9280,28.0045,127.9260,28.0058,-3455409.8238,4434518.4574,2989906.4303,-3455409.8238,4434518.4574,-5.0000,127.9260,28.0058,12,20,-10.6045,0.0000,18.5708,0.0000,0.0000,0.0000
okinawa_connaab             ,128.3160,28.6980,128.5310,28.3660,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3490265.2812,4382995.1174,3025186.5281,-3462867.2751,4382233.9354,3057601.5816,42387.1814,150.1833,128.4235,28.5320,128.4237,28.5320,-3476585.4512,4382638.8340,3041411.1712,-3476585.4512,4382638.8340,-5.0000,128.4237,28.5320,12,13,-9.0957,0.0000,-3.0259,0.0000,0.0000,0.0000
okinawa_connab              ,128.3160,28.6980,129.0440,29.3460,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3462867.2751,4382233.9354,3057601.5816,-3496259.4154,4310747.8506,3120572.7889,100935.4810,44.4622,128.6800,29.0220,128.6789,29.0225,-3479672.7678,4346626.6677,3089185.2489,-3479672.7678,4346626.6677,-5.0000,128.6789,29.0225,12,13,-5.8058,0.0000,6.7863,0.0000,0.0000,0.0000
okinawa_connbaaa            ,128.6500,29.8790,129.0440,29.3460,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3496259.4154,4310747.8506,3120572.7889,-3448253.2995,4311829.5760,3172069.7267,70334.1967,147.0426,128.8470,29.6125,128.8475,29.6127,-3472309.0227,4311354.5111,3146369.9388,-3472309.0227,4311354.5111,-5.0000,128.8475,29.6127,12,13,-6.8834,0.0000,-5.1310,0.0000,0.0000,0.0000
okinawa_connbaaba           ,128.6500,29.8790,128.8750,30.0870,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3448253.2995,4311829.5760,3172069.7267,-3457908.9572,4289261.7750,3192091.8737,31671.6714,43.2242,128.7625,29.9830,128.7624,29.9830,-3453091.8184,4300558.8980,3182090.7467,-3453091.8184,4300558.8980,-5.0000,128.7624,29.9830,12,13,-7.3131,0.0000,4.9714,0.0000,0.0000,0.0000
okinawa_connbaabb           ,128.8430,30.3500,128.8750,30.0870,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3457908.9572,4289261.7750,3192091.8737,-3446286.6593,4279734.9280,3217348.0802,29317.4809,173.9600,128.8590,30.2185,128.8590,30.2185,-3452106.9463,4284509.7094,3204728.6380,-3452106.9463,4284509.7094,-5.0000,128.8590,30.2185,12,13,-8.2949,0.0000,-2.8101,0.0000,0.0000,0.0000
okinawa_connbab             ,128.8430,30.3500,128.9050,30.6620,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3446286.6593,4279734.9280,3217348.0802,-3439861.6507,4262306.1207,3247221.8617,35096.9340,9.7474,128.8740,30.5060,128.8740,30.5060,-3443087.2428,4271036.7216,3232297.4836,-3443087.2428,4271036.7216,-5.0000,128.8740,30.5060,12,13,-8.8272,0.0000,-1.0895,0.0000,0.0000,0.0000
okinawa_connbb              ,128.9050,30.6620,129.1070,31.3590,90.0000,100,0,0,0,0,0,0,0,0,5.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3439861.6507,4262306.1207,3247221.8617,-3429695.3868,4219185.9243,3313609.9878,79647.2696,13.9639,129.0060,31.0105,129.0056,31.0105,-3434845.7655,4240828.7734,3280481.2670,-3434845.7655,4240828.7734,-5.0000,129.0056,31.0105,12,13,-8.9090,0.0000,-1.6084,0.0000,0.0000,0.0000
pac-s                       ,158.7000,-59.8000,242.8800,-54.2800,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,1,0,0,1,0,0.0000,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-2984161.9748,1163476.1359,-5503221.9700,-1694630.1136,-3308749.0609,-5169599.5872,4796782.4140,121.6075,200.7900,-57.0400,204.6247,-64.2651,-2513350.5299,-1152014.8239,-5735876.7787,-2513350.5299,-1152014.8239,-7.5000,204.6247,-64.2651,3,6,30.7558,0.0000,80.5325,0.0000,0.0000,0.0000
pac_12aaa                   ,147.6880,19.3930,147.8530,17.1560,25.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-5076119.4079,3210477.6951,2114283.8474,-5151342.8832,3237322.8205,1878232.9240,248213.1762,175.9432,147.7705,18.2745,147.7710,18.2746,-5114708.3655,3224516.7368,1996647.5930,-5114708.3655,3224516.7368,0.0000,147.7710,18.2746,14,3,35.4612,17.3527,0.0000,0.0000,0.0000,0.0000
pac_12aab                   ,146.8630,13.2580,147.8530,17.1560,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-5151342.8832,3237322.8205,1878232.9240,-5189771.6209,3387947.2014,1460286.1858,444235.0804,13.7268,147.3580,15.2070,147.3534,15.2077,-5173727.3809,3314662.3949,1670302.2652,-5173727.3809,3314662.3949,0.0000,147.3534,15.2077,14,3,29.8373,19.3491,0.0000,0.0000,0.0000,0.0000
pac_12abaa                  ,141.5430,10.9200,146.8630,13.2580,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-5189771.6209,3387947.2014,1460286.1858,-4895900.8801,3888379.8328,1206237.2526,634246.9579,65.3955,144.2030,12.0890,144.1914,12.1018,-5049089.7639,3642665.1578,1334928.6743,-5049089.7639,3642665.1578,0.0000,144.1914,12.1018,14,3,8.5981,25.5848,0.0000,0.0000,0.0000,0.0000
pac_12abab                  ,138.7500,10.7890,141.5430,10.9200,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4895900.8801,3888379.8328,1206237.2526,-4702674.2841,4124134.6603,1191939.3200,305731.3084,87.0209,140.1465,10.8545,140.1462,10.8577,-4800665.8438,4007407.4843,1199434.9386,-4800665.8438,4007407.4843,0.0000,140.1462,10.8577,14,3,2.0407,15.0220,0.0000,0.0000,0.0000,0.0000
pac_12abba                  ,137.1200,7.4970,138.7500,10.7890,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4702674.2841,4124134.6603,1191939.3200,-4626053.2186,4295785.7001,830787.7578,405783.8684,26.0750,137.9350,9.1430,137.9313,9.1440,-4666750.1095,4212110.4268,1011889.6332,-4666750.1095,4212110.4268,0.0000,137.9313,9.1440,14,3,9.5331,-2.2444,0.0000,0.0000,0.0000,0.0000
pac_12abbb                  ,134.4880,6.8370,137.1200,7.4970,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4626053.2186,4295785.7001,830787.7578,-4430319.3123,4510214.8188,758013.5490,299739.5994,75.7444,135.8040,7.1670,135.8031,7.1689,-4529437.8173,4404216.2449,794621.7898,-4529437.8173,4404216.2449,0.0000,135.8031,7.1689,14,3,11.5846,-1.1294,0.0000,0.0000,0.0000,0.0000
pac_12b                     ,132.7000,3.7460,134.4880,6.8370,155.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4430319.3123,4510214.8188,758013.5490,-4308918.3946,4669530.1390,416007.2250,395107.2509,30.0292,133.5940,5.2915,133.5918,5.2922,-4371737.5222,4592095.5631,587299.6152,-4371737.5222,4592095.5631,0.0000,133.5918,5.2922,14,3,4.7356,-18.2485,0.0000,0.0000,0.0000,0.0000
pac_19                      ,127.1040,4.0150,127.9980,1.2180,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3831820.6524,5065839.9625,445833.4032,-3919129.5132,5016617.9637,135349.6460,324865.9304,162.1580,127.5510,2.6165,127.5515,2.6166,-3876747.2082,5042884.3538,290688.7315,-3876747.2082,5042884.3538,0.0000,127.5515,2.6166,6,14,35.6246,0.0000,26.1919,0.0000,0.0000,0.0000
pac_20a                     ,127.9980,1.2180,132.4250,0.4160,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-3919129.5132,5016617.9637,135349.6460,-4295521.1694,4700075.7496,46230.8695,500673.8732,100.1655,130.2115,0.8170,130.2117,0.8176,-4110492.2531,4862093.0905,90860.7652,-4110492.2531,4862093.0905,0.0000,130.2117,0.8176,6,14,-4.7811,0.0000,39.9709,0.0000,0.0000,0.0000
pac_20b                     ,132.4250,0.4160,152.1210,-2.8520,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-4295521.1694,4700075.7496,46230.8695,-5621449.0013,2973766.5711,-316820.0870,2221344.7994,99.4799,142.2730,-1.2180,142.2670,-1.2363,-5034656.6756,3895857.8262,-137387.8373,-5034656.6756,3895857.8262,0.0000,142.2670,-1.2363,6,3,-36.1011,0.0000,48.0615,0.0000,0.0000,0.0000
pac_22                      ,152.1210,-2.8520,164.6290,-9.7180,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-5621449.0013,2973766.5711,-316820.0870,-6051577.7921,1663587.3268,-1074818.5398,1577890.4917,119.3268,158.3750,-6.2850,158.3338,-6.3228,-5881592.1380,2336553.0915,-701245.3454,-5881592.1380,2336553.0915,0.0000,158.3338,-6.3228,6,3,-12.5277,0.0000,76.1948,0.0000,0.0000,0.0000
pac_23                      ,164.6290,-9.7180,167.9050,-16.0760,90.0000,100,0,0,0,0,0,0,0,0,0.0000,5,0,5,0,0,1,0,0.0000,1,0,0,1,0,0,5,0,0,0,-1,0,0,0,0,-1.0000,1.0000,0,-1.0000,1.0000,0,-1.0000,1.0000,-6051577.7921,1663587.3268,-1074818.5398,-5982627.0127,1282018.0326,-1763222.9731,788045.6252,153.5330,166.2670,-12.8970,166.2463,-12.9025,-6028709.7239,1475629.0769,-1421804.9633,-6028709.7239,1475629.0769,0.0000,166.2463,-12.9025,6,3,37.5356,0.0000,76.9948,0.0000,0.0000,0.0000
